compound_id,base_rdkit_smiles,relation_cdk1,avg_pIC50_cdk1,relation_cdk2,avg_pIC50_cdk2,relation_cdk4,avg_pIC50_cdk4,relation_cdk5,avg_pIC50_cdk5,relation_cdk6,avg_pIC50_cdk6,relation_cdk7,avg_pIC50_cdk7,relation_cdk8,avg_pIC50_cdk8,relation_cdk9,avg_pIC50_cdk9,relation_cdk12,avg_pIC50_cdk12,relation_cdk13,avg_pIC50_cdk13
CHEMBL4215702,CN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,,,,,,9.096910013008056,,,,8.397940008672037,,,,,,,,,,
CHEMBL421578,CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)c1,,6.300162274132754,,7.97061622231479,,,,,,,,,,,,,,,,
CHEMBL421583,Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1,,,,5.522878745280337,,7.0,,,,,,,,,,,,,,
CHEMBL4216447,Cc1nc(Nc2ncc(F)c(-c3cc(F)c4nc5n(c4c3)C(C)(C)CC5)n2)ccc1CN1CCN(C)CC1,,,,,,7.602059991327962,,,,6.567030709125595,,,,,,,,,,
CHEMBL4216534,Cc1nc2c(F)cc(-c3cc(Nc4cnc(CN5CCN(C6CCCC6)CC5)cn4)ncn3)cc2n1C(C)C,,6.997833938243493,,,,8.657577319177793,,,,8.744727494896694,,,,,,,,,,
CHEMBL4217694,CCC1CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(C)CC6)cn5)ncc4F)cc3n21,,,,,,8.0,,,,8.619788758288394,,,,,,,,,,
CHEMBL4218267,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)cn2)CC1,,7.356547323513812,,,,8.795880017344075,,,,8.795880017344075,,,,,,,,,,
CHEMBL4218705,CCN1CCN(Cc2ccc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)nn2)CC1,,5.614483096600975,,,,7.860120913598763,,,,,,,,,,,,,,
CHEMBL4225923,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,,,<,6.0,,,,,,,,,,,,,,,,
CHEMBL4225966,Cc1c(Br)c(Br)c2c3c1nc(N1CCNCC1)n3CCC2,,,,,,,,,,,,,,8.047517235715242,,5.97061622231479,,,,
CHEMBL4226806,N#Cc1ccc2ncnc(NCCc3ccccc3)c2c1,,,,,,,,,,,,,,6.080921907623926,,,,,,
CHEMBL4227082,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,,,<,6.301029995663981,,,,,,,,,,,,,,,,
CHEMBL4227266,CCN1CCN(Cc2ccc(NC(=O)N[C@@H]3CCN(c4ccnc(NC)n4)C3)cc2C(F)(F)F)CC1,,,,,,,,,,,,,,7.7594507517174,,,,,,
CHEMBL422759,CCC(C)(O)C#Cc1nc(NCc2ccc(OC)cc2)c2ncn(C(C)C)c2n1,,6.638272163982407,,,,,,6.3979400086720375,,,,,,,,,,,,
CHEMBL4228240,CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,,,<,6.301029995663981,,,,,,,,,,,,,,,,
CHEMBL4228654,CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4)n3)c2c1,,,,5.42021640338319,,,,,,,,,,,,,,,,
CHEMBL422897,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,,7.50003813440381,,7.400007822415902,,,,7.599980364934842,,,,7.0,,8.700057099977233,,9.199970640755865,,,,
CHEMBL422980,CN1C=Nc2[nH]cnc2C1N,<,3.0,,,,,,,,,,,,,,,,,,
CHEMBL424375,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL4245507,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,<,5.0,<,5.301029995663981,,,<,5.0,,,,,,,,,,,,
CHEMBL424696,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,,7.619788758288394,,7.853871964321762,,8.3767507096021,,7.468521082957745,,,,7.698970004336019,,,,8.602059991327963,,,,
CHEMBL424722,O=c1c2cccc3c2sn1CCCCCCOc1cccc2nc(O)c-3nc12,,,,,,7.958607314841775,,,,,,,,,,,,,,
CHEMBL4247704,CC(C)CN(C(=O)c1cccnc1)c1c2ccccc2c(=O)n2c1[nH]c1ccccc12,,,<,5.301029995663981,,,,,,,<,5.301029995663981,,,<,5.301029995663981,,,,
CHEMBL424872,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,,,<,5.40000018605658,,,,,,
CHEMBL4251324,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,,,<,5.481486060122113,,,,,,,,,,,,,,,,
CHEMBL425290,c1cnn(-c2ccc3c(-c4cc5cc(CN6CCCCC6)ccc5[nH]4)n[nH]c3c2)n1,,,,,,,,,,,,6.318758762624412,,,,,,,,
CHEMBL425438,O=C1Nc2ccccc2CN1c1cccc2c1C1CCCN1C2=O,,,,,<,5.0,,,,,,,,,,,,,,
CHEMBL425904,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,<,4.301029995663981,,,,,,,,,,,,,,,,,,
CHEMBL426972,CC(C)c1cnc(NC(=O)Cc2ccccc2)s1,,,,,,,,7.1938200260161125,,,,,,,,,,,,
CHEMBL427045,Cc1cc(-c2cnc(Nc3ccccn3)s2)nc(OC2CCCCC2)n1,<,5.0,<,5.0,,7.468521082957745,<,5.0,,,<,5.0,,,<,5.0,,,,
CHEMBL427159,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,,,<,4.700057099977233,,,,,,,,,,,,,,,,
CHEMBL427325,COc1ccc(-c2cc3c(NC(=O)c4cccc(F)c4)ncnc3o2)cc1,,,<,4.6777807052660805,,,,,,,,,,,,,,,,
CHEMBL427901,CCNC(=O)O[C@@H](C)[C@H]1c2ccccc2-c2c3c(c4c([nH]c5ccccc54)c21)CNC3=O,,,,,,,,5.363612414186844,,,,,,,,,,,,
CHEMBL427909,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(-c3ccccc3)cc12)C1CC1,,,,8.301029995663981,,,,,,,,,,,,,,,,
CHEMBL4281048,COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,,,,,,,,,,,,,,,>,7.0,,,,
CHEMBL4282338,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,,8.154901959985743,,8.045757490560675,,,,,,,,,,,,,,,,
CHEMBL4286578,COc1cc(F)ccc1-c1ncnc(Nc2cccc(CS(C)(=N)=O)c2)n1,,,,6.327902142064283,,,,,,,,,,,,6.414539270491499,,,,
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,7.533565211405167,,6.879166275491122,,7.078350715214861,,6.916570838863207,,7.236463756029893,,7.647030328561317,,6.920818753952375,,8.025416522822924,,6.804100347590766,,6.053947130848169
CHEMBL429057,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL429142,CC(C)CC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,,7.795880017344075,,8.721246399047171,,,,,,,,,,,,,,,,
CHEMBL4292930,Cc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12,,8.522878745280337,,9.0,,,,9.0,,,,,,,,8.397940008672037,,,,
CHEMBL4294760,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N(C)CCN(C)C)cc3)nc1-2,,5.903089986991944,,7.045757490560675,<,5.301029995663981,,6.167491087293763,<,5.301029995663981,,5.443697499232712,,,,,,,,
CHEMBL429478,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC)ccc5[nH]4)c3c2)c1,,9.096910013008056,,,,,,,,,,,,,,,,,,
CHEMBL4294976,CCOc1ccccc1CNc1nc(C)nc2[nH]cc(-c3ccnc(N)c3)c12,,,,,,,,,,,,,,,,8.0,,,,
CHEMBL4297488,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,,5.7447274948966935,,6.1150648331133,,4.309803919971486,,5.026872146400302,,4.468521082957745,,7.397940008672037,,5.920818753952375,,5.920818753952375,,,,
CHEMBL4303279,CN(C)CCCC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,,,,,,,,,,,,6.7121982700697735,,,,,,,,
CHEMBL4303287,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1,,7.43533071134757,,6.833661624249298,,,,6.7632711135922765,,,,7.711254100081387,,6.7121982700697735,,6.019237248976831,,,,
CHEMBL430507,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,,,,6.154901959985743,,7.0,,,,,,,,,,,,,,
CHEMBL430574,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,,5.154901959985743,,,,,,,,,,,,,,,,,,
CHEMBL430703,CC(C)c1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,,,,6.69898086196951,,,,,,,,,,,,,,,,
CHEMBL430854,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,,,,4.7447274948966935,,6.0,,,,,,,,,,,,,,
CHEMBL431336,Cc1nc(N)sc1-c1ccnc(Nc2ccc(O)cc2)n1,,,,7.522878745280337,,6.494850021680094,,,,,,,,,,,,,,
CHEMBL431634,COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,,5.366531544420414,,,,,,,,,,,,,,,,,,
CHEMBL432116,Cc1nc(C)c(-c2ccnc(Nc3cccc(F)c3)n2)s1,,,,7.0,,6.045757490560675,,,,,,,,,,,,,,
CHEMBL432356,CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H](CO)c3ccccc3)nc21,,3.096910013008056,,,,,,,,,,,,,,,,,,
CHEMBL432491,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,,,,7.920818753952375,,,,,,,,,,,,,,,,
CHEMBL433068,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)c(Cl)c3)n2)s1,,,,7.0,,6.0,,,,,,,,,,,,,,
CHEMBL434158,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccccc3)nn2n1,,,<,4.700057099977233,,,,,,,,,,,,,,,,
CHEMBL434337,Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)cnn2n1,,,,8.221848749616356,,7.154901959985743,,,,,,,,,,,,,,
CHEMBL434729,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,,,<,4.70000006855703,,,,,,,,,,,,,,,,
CHEMBL434917,CC(C)c1cnc(NC(=O)C(=O)c2ccccc2)s1,,,,,,,,5.33913452199613,,,,,,,,,,,,
CHEMBL435330,CCn1cnc2c(Nc3cccc(C#N)c3)nc(N[C@H]3CC[C@H](N)CC3)nc21,,7.070581074285707,,,,,,,,,,,,,,,,,,
CHEMBL436368,COc1ccc(CNc2nc(C#CC3(O)CCCCCC3)nc3c2ncn3C(C)C)cc1,,6.301029995663981,,,,,,,,,,,,,,,,,,
CHEMBL437330,Cc1ccccc1C(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1N,<,5.0,<,5.0,,,,,,,,,,,,,,,,
CHEMBL437747,CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,,6.0,,6.199998172182031,,,,6.799998134593398,,,,,<,5.40000018605658,,,,,,
CHEMBL43828,Cc1nc(C)c(-c2ccnc(N(C)C)n2)s1,,,<,4.698970004336019,<,4.698970004336019,,,,,,,,,,,,,,
CHEMBL438485,O=C(N[C@H]1CC[C@H](O)CC1)c1ccc2c(c1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2,<,4.301029995663981,,,,,,,,,,,,,,,,,,
CHEMBL438721,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccccc32)cc1,,5.886056647693163,,6.920818753952375,,,,,,,,,,,,,,,,
CHEMBL439841,CCn1cnc2c(Nc3cccc(F)c3)nc(NCCN)nc21,,6.221848749616356,,,,,,,,,,,,,,,,,,
CHEMBL439850,Fc1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1F,,,<,4.700057099977233,,,,,,,,,,,,,,,,
CHEMBL440084,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,,,<,5.0,,,<,5.0,,,<,5.0,<,5.0,<,5.0,,,,
CHEMBL440163,CC(C)n1cnc2c(Nc3ccc(Br)cc3)nc(I)nc21,,5.886056647693163,,,,,,,,,,,,,,,,,,
CHEMBL44063,Cc1nc(C)c(-c2ccnc(Nc3ccccc3Cl)n2)s1,,,<,4.698970004336019,<,4.698970004336019,,,,,,,,,,,,,,
CHEMBL440717,CC(C)n1cnc2c(NCc3ccccc3)nc(NCC(O)c3ccccc3)nc21,,5.187086643357144,,,,,,5.638272163982407,,,,,,,,,,,,
CHEMBL44119,CNc1nc(C)c(-c2ccnc(Nc3cccc(O)c3)n2)s1,,,,6.958607314841775,,6.431798275933005,,,,,,,,,,,,,,
CHEMBL442186,O=C1Nc2ccc(F)c3c(SC[C@@H]4CCCN4)cc(-c4ccc[nH]4)c1c23,,,,7.744727494896693,,,,,,,,,,,,,,,,
CHEMBL442957,Cc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,,,,6.853871964321762,,6.494850021680094,,,,,,,,,,,,,,
CHEMBL443198,O=C(CO)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,,,,6.136677139879544,,,,,,,,,,,,,,,,
CHEMBL443338,O=C1NCc2cccc(-c3cc4cc(O)ccc4[nH]3)c21,,4.876148359032914,,,,,,,,,,,,,,,,,,
CHEMBL4434871,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)c2)cc1,,,,5.943095148663527,,,,,,,,7.909078206027614,,,<,5.0,,,,
CHEMBL4439395,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,,,,,,,,,,,,,,,,6.040481623027001,,,,
CHEMBL443962,COc1ccc(-c2cnc3c(Br)cnn3c2)cc1,,6.599997654072044,,6.599997654072044,,,,6.499996931948306,,,,,,,,,,,,
CHEMBL4440386,CC(C)c1cnn2c(NCc3cccc4c3cnn4C)nc(OC3CCCNC3)nc12,,,>,7.301029995663981,,,,,,,>,8.301029995663981,,,>,7.301029995663981,,,,
CHEMBL444169,COc1ccc(-c2c[nH]c3c2-n2cccc2/C3=N/O)cc1O,,,,,,,,5.494850021680094,,,,,,,,,,,,
CHEMBL444194,Cc1ncc(-c2ccnc(Nc3ccc(C#N)cc3)n2)n1C(C)C,,,>,8.522878745280337,,,,,,,,,,,,,,,,
CHEMBL4442570,Cc1cc(Oc2ccc(CCCC(=O)N(C)C)cc2F)c2c(N)c(C(N)=O)sc2n1,,,,,,,,,,,,,,8.346787486224656,,,,,,
CHEMBL4442620,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,,8.191433968905303,,8.109575616836501,,8.044212985047327,>,8.0,,,,7.951544993495972,,,,8.301029995663981,,,,
CHEMBL4445812,O=C(Nc1ccc2cc(C(=O)Nc3nccs3)ccc2c1)c1ccc(Cl)c(Cl)c1,,5.095825631715837,,5.095825631715837,,5.095825631715837,,5.095825631715837,,5.095825631715837,,5.095825631715837,,5.095825631715837,,5.095825631715837,,5.095825631715837,,
CHEMBL4446357,C[C@@]1(O)CCC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,,6.224025668870631,,9.045757490560677,,9.886056647693165,,,,9.795880017344077,,,,,,,,,,
CHEMBL4447689,Cc1nc(CC(=O)N2CCN(c3cncc4ccccc34)CC2)co1,,,,,,,,,,,,,,6.221848749616356,,,,,,
CHEMBL4448572,COCCNC(=O)Nc1nc2cc(OS(=O)(=O)c3c(F)cccc3F)ccc2[nH]1,,,,,,,,,,,,,,,,8.221848749616356,,,,
CHEMBL444874,Cc1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4[nH]cnc4c3)n2)c1,,7.823908740944319,,,,,,,,,,,,,,,,,,
CHEMBL4449374,Nc1nc(I)c2nc[nH]c2n1,,,,3.4559319556497243,,,,,,,,,,,,,,,,
CHEMBL4450322,C=CC(=O)Nc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1,,,,5.886056647693163,,,,,,,,7.378740999344388,,,,5.346945367583993,,,,
CHEMBL445125,CCC(O)C#Cc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,6.301029995663981,,,,,,,,,,,,,,,,,,
CHEMBL445162,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,,,,4.7544873321858505,,,,,,,,,,,,,,,,
CHEMBL445311,CC(C)[C@H](CO)N(Cc1cccc(F)c1)c1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,,2.3010299956639813,,,,,,,,,,,,,,,,,,
CHEMBL445340,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,,,,,,,,,,,,,,,,7.322657723022635,,,,
CHEMBL4453878,COC(=O)Nc1nc2cc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)ccc2[nH]1,,,,,,,,,,,,,,,<,5.0,,,,
CHEMBL4453997,COc1ccc(-c2n[nH]c3c2C(=O)c2c(C=O)cccc2-3)cc1,,,,7.244125144327507,,9.69897000433602,,,,,,,,,,,,,,
CHEMBL4454044,CC(C)c1cnn2c(NCc3ccccc3N(C)C)nc(OC3CCN(C)CC3)nc12,<,5.0,,5.4089353929735005,<,5.0,,,<,5.0,>,8.301029995663981,,,,5.127843727251707,,,,
CHEMBL445420,O=C(Nc1ccccc1)c1cc[nH]n1,,,,4.013228265733755,,,,,,,,,,,,,,,,
CHEMBL4455382,CN(C)C(=O)Cn1cc(-c2ccc(-c3cncc4ccccc34)cc2)cn1,,,,,,,,,,,,,,8.98369061957464,,,,,,
CHEMBL4455718,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,,,,,,,,,,,,5.508638306165727,,,,6.431798275933005,,,,
CHEMBL4456001,Cn1ncc2ccc(N3CCN(c4cncc5ccccc45)CC3)cc21,,,,,,,,,,,,,,7.522878745280337,,,,,,
CHEMBL445607,O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCNC2=O,,,,6.468521082957745,,,,,,,,,,,,,,,,
CHEMBL4457566,Cc1cc(C(=O)NC(C)(C)C)cc(C#Cc2ccc3c4c(oc3c2)C(C)(C)c2cc(NS(C)(=O)=O)ccc2C4=O)n1,<,5.0,,,,,,,,,,,,,,,,,,
CHEMBL445757,CC(C)Oc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,,,,,,5.795880017344075,,,,,,,,,,,,,,
CHEMBL4457608,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(O)cc2/C1=N\O,,,,8.698970004336019,,,,,,,,,,,,,,,,
CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,,6.264897692291138,,7.379783077809918,,7.541207492921553,,5.994828816930216,,6.326970283473713,,,<,5.0,,8.14482282073807,,6.6020599913279625,,7.593676991883441
CHEMBL445945,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncccc4c32)cc1,,7.823908740944319,,8.823908740944319,,,,,,,,,,,,,,,,
CHEMBL446024,FC(F)(F)CNc1nccc(-c2cnn3ncccc23)n1,,,,6.0,,6.0,,,,,,,,,,,,,,
CHEMBL4460561,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C1CC1,,,,,,,,,,,,,,,,5.667763584508557,,,,
CHEMBL4462126,CC(C1CC1)n1cnc2c(NCc3cccc(C(F)(F)F)c3)nc(NCCN(C)C)nc21,,,,4.431798275933005,,,,,,,,,,,,,,,,
CHEMBL4462530,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,,6.431798275933005,<,5.0,,6.30189945437661,,5.896196279044043,,6.440093374963888,,5.958607314841775,,,,8.245097359561301,,,,
CHEMBL4465061,Clc1cnc(NC2CCCCC2)nc1-c1c[nH]c2cccnc12,,,,,,,,,,,,7.698970004336019,,,,7.698970004336019,,,,
CHEMBL4467048,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)cc2)cc1,,,,,,,,,,,>,7.0,,,,,,,,
CHEMBL4468921,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N[C@H]2CCC[C@@](C)(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)nc1,,,,,,,,,,,<,6.698970004336019,,,,,,,,
CHEMBL4470529,COc1cc(N2CCN(CCN(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,,,,,,6.379863945026242,,,,,,,,,,,,,,
CHEMBL4471178,CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)ncnc21,,,,4.886056647693163,,,,,,,,,,,,,,,,
CHEMBL44712,Cc1nc(C)c(-c2ccnc(Nc3cccc(Cl)c3)n2)s1,,,,6.173925197299173,,5.026872146400302,,,,,,,,,,,,,,
CHEMBL4471323,CCC1SCC(=O)N1c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,,,,6.200659450546418,,,,,,,,,,,,,,,,
CHEMBL4471850,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@]3(O)CCNC[C@H]3O)nc12,,5.860120913598763,,,,,,,,,,,,,,,,,,
CHEMBL447237,CCC(CO)Nc1nc(NCc2ccccc2)c2nc([N+](=O)[O-])n(C(C)C)c2n1,,4.795880017344075,,,,,,,,,,,,,,,,,,
CHEMBL4472486,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccnc(N)n4)cc3)cc2C(F)(F)F)CC1,,7.278189384787454,,7.278189384787454,,,,,,,,,,8.522878745280337,,,,,,
CHEMBL4472515,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCCC[C@@H]3O)nc12,,,,,,,,,,,,6.16304326294045,,,,,,,,
CHEMBL447317,CNC(=N)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,,,,5.275724130399211,,,,,,,,,,,,,,,,
CHEMBL4474655,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1n[nH]c2ccccc12,,,<,6.698970004336019,,,,,,,>,7.698970004336019,,,,7.698970004336019,,,,
CHEMBL447602,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,,,,,,,<,4.0,,,,,,,,,,,,
CHEMBL447758,O=C1NC(=O)c2ccccc2/C1=C/NCc1cccc(O)c1,,,,4.772113295386326,,,,,,,,,,,,,,,,
CHEMBL4482864,COC[C@H]1Cn2cc(-c3nc(Nc4ccnn4C)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,,,,,,,,5.721246399047171,,,,,,,,,,,,
CHEMBL448316,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(F)cc(F)cc1F,,,,6.1249387366083,,,,,,,,,,,,,,,,
CHEMBL448853,Clc1cncc(Nc2ccccc2)n1,,,,5.154901959985743,,,,,,,,,,,,,,,,
CHEMBL449663,O=C1NCc2cccc(-c3cc4cc(OCCCO)ccc4[nH]3)c21,<,4.0,,,,,,,,,,,,,,,,,,
CHEMBL449818,O=C1NC(=O)c2ccc(Br)cc2/C1=C/NCc1cc[nH]c(=O)c1,,,,5.568636235841013,,,,,,,,,,,,,,,,
CHEMBL45001,Cc1nc(C)c(-c2ccnc(Nc3ccc(Cl)cc3)n2)s1,,,,5.6020599913279625,<,4.698970004336019,,,,,,,,,,,,,,
CHEMBL450383,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccc(O)c(O)c1,,,,4.903089986991944,,,,,,,,,,,,,,,,
CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,,,<,5.0,,6.011138197355576,<,5.0,,,,6.886056647693163,<,5.0,,5.7447274948966935,,,<,5.0
CHEMBL451298,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccccn2)c(O)c1,,,<,4.301029995663981,,,,,,,,,,,,,,,,
CHEMBL451401,NC(=O)c1cccc2cn[nH]c12,,,,,,,,4.499999953328896,,,,,,,<,4.200000030616179,,,,
CHEMBL4514427,CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)C2)n1,,,,,,,,,,,,,,5.376750709602099,,,,,,
CHEMBL451450,COc1cc(Nc2nccc(-c3ncc(C)s3)n2)cc(C(F)(F)F)c1,,,<,5.6020599913279625,,,,,,,,,,,,,,,,
CHEMBL451462,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,,6.886056647693163,,7.744727494896693,,,,,,,,,,,,,,,,
CHEMBL451570,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,,,,,,,,,,,,,,,,7.017728766960431,,,,
CHEMBL4516611,O=c1nc(-c2ccccn2)sc2ccccc12,,,,,,,,,,,,,<,5.0,,,,,,
CHEMBL4518287,C=CS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,,,,6.111848518431427,,,,,,,,,,,,,,,,
CHEMBL451964,FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1,<,5.100000128334196,<,5.100000128334196,,,<,5.0,,,,,,,,,,,,
CHEMBL4519886,CC(C)c1cnn2c(NCc3ccccc3)cc(NCC3CCNCC3)nc12,,5.779891911959945,,,,,,,,,,6.508638306165727,,,,,,,,
CHEMBL4521241,Cc1cc(=O)c2c(O)cc(O)c([C@@H]3CCN(C)C[C@@H]3O)c2o1,,,,,,,,,,,,,,,,6.522878745280337,,,,
