compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL1645462,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,<,4.522878745280337
CHEMBL1980371,Cc1c(NC2CCC(N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,,5.100000128334196
CHEMBL606245,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,,4.585026652029182
CHEMBL1972659,Cc1c(O)ccc2c1CCCC2=NNC(=O)Cc1cccc2ccccc12,<,5.100000128334196
CHEMBL1978656,Cc1c(O)cccc1NC(=O)c1cnn2c(-c3ccccc3)ccnc12,<,5.100000128334196
CHEMBL272667,Cc1c([N+](=O)[O-])ccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,,7.060480747381382
CHEMBL1971943,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,,5.200000237109354
CHEMBL1800450,Cc1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,,7.698970004336019
CHEMBL400402,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,<,4.522878745280337
CHEMBL403989,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,<,4.522878745280337
CHEMBL1999590,Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,<,5.100000128334196
CHEMBL427045,Cc1cc(-c2cnc(Nc3ccccn3)s2)nc(OC2CCCCC2)n1,<,5.0
CHEMBL210540,Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,,6.221848749616356
CHEMBL4457566,Cc1cc(C(=O)NC(C)(C)C)cc(C#Cc2ccc3c4c(oc3c2)C(C)(C)c2cc(NS(C)(=O)=O)ccc2C4=O)n1,<,5.0
CHEMBL3182621,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,<,4.522878745280337
CHEMBL2180604,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,<,4.522878745280337
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,<,5.0
CHEMBL1990821,Cc1cc(C)c(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c1,<,5.100000128334196
CHEMBL2002702,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,<,5.100000128334196
CHEMBL4579344,Cc1cc(C)c(CNc2nc(N[C@@H](C)[C@@H](C)O)nc3c2ncn3C(C)C)cn1,,6.2380721615794705
CHEMBL269846,Cc1cc(C)c2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,<,5.0
CHEMBL1990884,Cc1cc(C)c2oc(Nc3ccc(-c4cccc(C(N)=O)c4N)cc3F)nc2c1,<,5.100000128334196
